id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
30,Above_Eyes,False,0,-217.5,25.5,80,0,0,4.95986,298.5909,0
30,end,False,148.8378,-252.7469,17.3537,80,0,0,5.856749,364.9306,0.01620435
30,end,False,148.7509,-252.7358,17.60277,80,0,0,6.059196,364.897,0.01300888
30,end,False,148.6658,-252.7392,17.82375,80,0,0,6.267648,364.8761,0.01669851
30,end,False,148.3113,-252.5783,18.35674,80,0,0,6.480548,364.6115,0.0813036
30,end,False,148.2441,-252.6057,18.45799,80,0,0,6.689635,364.6143,0.01311654
30,end,False,147.7423,-251.8895,19.18869,80,0,0,6.902345,363.7947,0.02725082
30,end,False,147.4323,-251.2261,20.05578,80,0,0,7.124448,363.1105,0.06393722
30,end,False,146.9182,-248.0882,22.58147,80,0,0,7.396492,360.1898,0.02931012
30,end,False,145.7063,-246.4495,23.11411,80,0,0,7.621974,358.2371,0.1010858
30,end,False,144.5552,-244.945,25.08452,80,0,0,7.855289,356.5315,0.1282707
30,end,False,144.1072,-243.2107,26.98068,80,0,0,8.079473,354.9085,0.09712765
30,end,False,142.9177,-242.4201,28.58064,80,0,0,8.302425,353.832,0.1009304
30,end,False,141.1953,-243.124,30.20173,80,0,0,8.526668,353.9172,0.1217617
30,end,False,140.4831,-244.996,26.18673,80,0,0,8.750487,355.0263,0.3473248
30,end,False,141.4882,-244.4366,17.50735,80,0,0,8.948068,354.379,0.3587367
30,end,False,141.6649,-241.8698,5.930537,80,0,0,9.161096,351.7162,0.6398286
30,end,False,141.1983,-238.4195,-8.583826,80,0,0,9.37155,348.4273,0.7108562
30,end,False,141.4479,-235.4057,-19.81357,80,0,0,9.581368,346.2381,0.4423941
30,end,False,145.1468,-234.5468,-26.77886,80,0,0,9.790548,347.4542,0.288485
30,end,False,145.9921,-232.5268,-27.64552,80,0,0,9.999755,346.0505,0.06840875
30,end,False,146.3524,-235.4174,-26.1615,80,0,0,10.20807,348.6998,0.2647152
30,end,False,145.6069,-243.3005,-22.54285,80,0,0,10.417,355.2925,0.5346566
30,end,False,144.427,-256.6204,-15.06293,80,0,0,10.63968,366.6051,0.9630289
30,end,False,142.6759,-267.3633,-10.19211,80,0,0,10.84805,375.6614,0.6638303
30,end,False,141.4594,-273.4986,-6.847432,80,0,0,11.05728,380.8134,0.364261
30,end,False,140.6715,-276.4574,-4.940149,80,0,0,11.26618,383.2424,0.1698499
30,end,False,140.4631,-278.1648,-4.434464,80,0,0,11.50286,384.7487,0.05695648
30,end,False,140.4384,-278.4503,-5.067715,80,0,0,11.71169,385.0133,0.04743787
30,end,False,140.4604,-278.5085,-6.091699,80,0,0,11.92077,385.0903,0.06548043
30,end,False,140.6628,-278.7054,-7.3122,80,0,0,12.1293,385.3688,0.06580694
30,end,False,141.8443,-279.4165,-9.756062,80,0,0,12.33818,386.5167,0.2277259
30,end,False,144.5166,-280.3793,-16.7261,80,0,0,12.55034,388.6362,0.3829671
30,end,False,146.4495,-280.2494,-28.16834,80,0,0,12.76926,389.8981,0.8377276
30,end,False,146.8325,-279.7996,-43.16663,80,0,0,12.97814,390.9973,1.050856
30,end,False,148.5415,-282.3441,-57.29741,80,0,0,13.18684,395.7788,0.8713955
30,end,False,147.328,-288.8386,-66.68742,80,0,0,13.38603,402.734,0.5571777
30,end,False,142.0085,-300.4517,-72.01517,80,0,0,13.60919,412.427,0.6368337
30,end,False,140.6424,-315.939,-75.89993,80,0,0,13.82957,426.9763,0.6113836
30,end,False,139.0122,-325.9839,-78.47979,80,0,0,14.03657,436.2412,0.4132487
30,end,False,137.818,-331.6867,-80.70041,80,0,0,14.25859,441.5793,0.1853489
30,end,False,138.7976,-334.0677,-87.00674,80,0,0,14.48142,445.2943,0.3962905
30,end,False,140.6581,-337.7139,-91.70034,80,0,0,14.70447,450.1983,0.1686409
30,end,False,141.9731,-335.1845,-89.67353,80,0,0,14.92712,447.8571,0.3130817
30,end,False,138.3258,-332.3039,-83.23254,80,0,0,15.13846,442.7823,0.3352527
30,end,False,120.9102,-328.2759,-80.78173,80,0,0,15.36408,433.3984,1.231041
30,end,False,86.04774,-323.5015,-88.00746,80,0,0,15.58522,421.8565,1.556774
30,end,False,66.35239,-321.161,-93.43561,80,0,0,15.80332,417.2086,0.3753914
30,end,False,54.61565,-325.3701,-95.05793,80,0,0,16.01175,419.9331,0.8546972
30,end,False,33.66023,-329.0197,-95.1742,80,0,0,16.22801,421.2935,0.9479898
30,end,False,18.04863,-328.9249,-93.98715,80,0,0,16.44263,419.9749,0.5359654
30,end,False,9.892118,-329.9373,-90.84136,80,0,0,16.67468,419.9984,0.1907006
30,end,False,6.755459,-331.323,-89.00397,80,0,0,16.88737,420.8966,0.09358908
30,end,False,5.479527,-331.6611,-89.11325,80,0,0,17.09883,421.2316,0.09370943
