id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
2,Below_Eyes,True,0,-217.5,25.5,80,0,0,5.031198,298.5909,0
2,end,True,156.276,-215.7829,32.06488,80,0,0,5.77438,336.0623,0.03275141
2,end,True,156.0923,-216.1211,32.70732,80,0,0,5.989161,336.3365,0.03224362
2,end,True,156.0651,-216.5292,33.32701,80,0,0,6.249668,336.7441,0.03868264
2,end,True,155.8213,-216.5454,33.72406,80,0,0,6.471925,336.6849,0.01805863
2,end,True,155.9185,-216.4514,33.74604,80,0,0,6.687586,336.6493,0.00762622
2,end,True,155.8803,-216.5416,33.68261,80,0,0,6.90766,336.7048,0.003336697
2,end,True,155.594,-216.6669,33.65532,80,0,0,7.131649,336.68,0.04700991
2,end,True,154.3303,-217.0916,33.74155,80,0,0,7.354082,336.4814,0.0571866
2,end,True,154.3703,-216.7962,33.03152,80,0,0,7.576664,336.1685,0.03943015
2,end,True,154.3013,-216.1234,32.54293,80,0,0,7.79638,335.4951,0.04363942
2,end,True,152.8499,-215.3757,32.81966,80,0,0,8.020816,334.1961,0.1710501
2,end,True,146.1539,-214.8027,34.07169,80,0,0,8.244017,330.8027,0.4022592
2,end,True,142.6325,-219.1862,34.04767,80,0,0,8.470929,333.1901,0.4734351
2,end,True,139.6918,-223.934,30.98115,80,0,0,8.719565,335.9308,0.2222808
2,end,True,138.8759,-224.7549,30.18841,80,0,0,8.930941,336.2638,0.0199277
2,end,True,138.5795,-224.2233,30.19525,80,0,0,9.139632,335.6603,0.02724675
2,end,True,138.6356,-223.3669,30.25845,80,0,0,9.348996,334.9132,0.03982913
2,end,True,138.8314,-222.8044,30.4308,80,0,0,9.558526,334.5007,0.04941729
2,end,True,140.7779,-221.9279,32.09407,80,0,0,9.820435,334.6773,0.1175677
2,end,True,147.0609,-220.9119,35.0165,80,0,0,10.04164,336.7507,0.3404235
2,end,True,150.7572,-218.6685,34.79736,80,0,0,10.26498,336.3651,0.1323259
2,end,True,152.3723,-217.4129,34.22657,80,0,0,10.4854,335.9214,0.06037068
2,end,True,152.5708,-216.9075,33.74973,80,0,0,10.70496,335.516,0.03238321
2,end,True,152.5053,-217.1425,25.69303,80,0,0,10.91258,334.9801,0.008784259
