id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
17,Above_Eyes,False,0,-217.5,25.5,80,0,0,4.96379,298.5909,0
17,end,False,73.48806,-213.0907,30.89966,80,0,0,5.684216,303.739,0.001997539
17,end,False,73.48203,-213.0978,30.89726,80,0,0,5.949508,303.7442,0.001791879
17,end,False,73.51087,-213.0909,30.89402,80,0,0,6.199253,303.7443,0.003914801
17,end,False,73.51793,-213.0852,30.87715,80,0,0,6.448286,303.7387,0.002917148
17,end,False,73.50676,-213.0848,30.9052,80,0,0,6.699749,303.7385,0.002351748
17,end,False,73.51655,-213.073,30.89576,80,0,0,6.948885,303.7285,0.001618438
17,end,False,73.53728,-213.0868,30.89694,80,0,0,7.200284,303.747,0.003636384
17,end,False,73.50377,-213.0763,30.89491,80,0,0,7.450951,303.7285,0.003075691
17,end,False,73.47932,-213.1038,30.90803,80,0,0,7.705851,303.7505,0.003175347
17,end,False,73.48577,-213.126,30.92243,80,0,0,7.984667,303.7749,0.001358574
17,end,False,73.47757,-213.1025,30.92063,80,0,0,8.193108,303.7501,0.002098202
17,end,False,73.47633,-213.0936,30.93559,80,0,0,8.405409,303.7427,0.001457877
17,end,False,73.48682,-213.0976,30.90887,80,0,0,8.62005,303.7464,0.002981129
17,end,False,73.49105,-213.1059,30.89487,80,0,0,8.831394,303.754,0.001201733
17,end,False,73.49255,-213.1112,30.89841,80,0,0,9.040836,303.7599,0.002430684
17,end,False,73.50047,-213.1012,30.90437,80,0,0,9.249249,303.7527,0.002464824
17,end,False,73.50304,-213.0914,30.8832,80,0,0,9.45692,303.7417,0.001229318
17,end,False,73.49826,-213.0996,30.91242,80,0,0,9.667372,303.7515,0.001620086
17,end,False,73.48413,-213.1037,30.90855,80,0,0,9.876165,303.7516,0.0009827439
17,end,False,73.48768,-213.1066,30.89954,80,0,0,10.08404,303.7543,0.001345229
17,end,False,73.4737,-213.1026,30.90181,80,0,0,10.29167,303.7474,0.0003553912
17,end,False,73.4767,-213.1174,30.90625,80,0,0,10.50254,303.7628,0.001330186
17,end,False,73.4616,-213.1137,30.91615,80,0,0,10.71139,303.7566,0.0009826549
