id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
32,Eye_Level,False,0,-217.5,25.5,80,0,0,4.751711,298.5909,0
32,end,False,162.8306,-217.775,23.56884,80,0,0,5.213934,340.2047,0.02119357
32,end,False,162.8192,-217.4864,23.52283,80,0,0,5.43396,339.9434,0.02281385
32,end,False,162.0349,-217.5697,23.52851,80,0,0,5.64781,339.6419,0.1058035
32,end,False,155.6905,-218.7069,22.85397,80,0,0,5.829054,337.6205,0.3994575
32,end,False,148.6729,-218.8135,20.0913,80,0,0,6.076352,334.3603,0.1774209
32,end,False,147.5211,-218.0506,18.50001,80,0,0,6.284306,333.0749,0.04794511
32,end,False,147.675,-217.4704,18.57407,80,0,0,6.49143,332.6282,0.03968708
32,end,False,147.9118,-218.2568,17.99628,80,0,0,6.701046,333.405,0.1371942
32,end,False,147.2478,-218.199,16.87802,80,0,0,6.911759,333.0007,0.09725025
32,end,False,148.6445,-221.1187,13.34505,80,0,0,7.1216,336.074,0.3166883
32,end,False,151.152,-223.8543,10.70169,80,0,0,7.332136,339.5422,0.2609973
32,end,False,155.0948,-227.1006,7.165281,80,0,0,7.540885,344.117,0.3382271
32,end,False,150.6391,-230.7364,4.126088,80,0,0,7.753134,345.3495,0.3086301
32,end,False,134.3462,-233.0926,3.184755,80,0,0,8.000327,340.714,0.8171956
32,end,False,116.5915,-235.679,0.1908004,80,0,0,8.199075,336.5217,1.022853
32,end,False,92.61244,-240.4238,-2.897075,80,0,0,8.41991,333.5519,0.8541988
32,end,False,68.20912,-247.6116,-5.376515,80,0,0,8.654625,334.68,1.46427
32,end,False,47.67852,-252.6886,-6.206822,80,0,0,8.863578,336.145,0.9623088
32,end,False,31.14713,-257.2208,-6.033862,80,0,0,9.072462,338.71,0.7285771
32,end,False,22.82662,-262.6938,-5.056092,80,0,0,9.281425,343.4904,0.3094493
32,end,False,20.16094,-265.3307,-4.109684,80,0,0,9.490291,345.9431,0.1509934
32,end,False,18.05376,-265.4537,-3.918621,80,0,0,9.699071,345.9473,0.1729172
32,end,False,15.54775,-264.566,-3.510144,80,0,0,9.908014,344.9344,0.08369029
32,end,False,14.48287,-264.2048,-3.99172,80,0,0,10.11685,344.5325,0.05328945
32,end,False,14.23119,-263.9959,-3.908262,80,0,0,10.32563,344.3123,0.01277057
32,end,False,14.16374,-263.9373,-3.75585,80,0,0,10.53441,344.2493,0.01223818
32,end,False,14.14487,-263.8937,-3.801411,80,0,0,10.74333,344.2055,0.009681134
32,end,False,14.27689,-263.6912,-3.80542,80,0,0,10.95216,344.0087,0.0559587
32,end,False,14.25068,-263.6869,-4.036421,80,0,0,11.16099,344.0059,0.02338225
32,end,False,14.10757,-263.5888,-4.173949,80,0,0,11.3699,343.9036,0.008607368
32,end,False,14.06416,-263.5976,-4.152542,80,0,0,11.57876,343.9103,0.006219326
32,end,False,14.118,-263.7101,-4.153925,80,0,0,11.78776,344.0249,0.02024576
32,end,False,14.15267,-263.7297,-4.127187,80,0,0,11.99643,344.0457,0.003593095
32,end,False,14.15702,-263.7391,-4.134264,80,0,0,12.20525,344.0553,0.005256364
32,end,False,14.15147,-263.7249,-4.121268,80,0,0,12.41418,344.0407,0.001716236
32,end,False,14.14843,-263.6859,-4.010907,80,0,0,12.62299,344.0003,0.006046419
32,end,False,14.10376,-263.6375,-4.015598,80,0,0,12.83195,343.9503,0.005276525
32,end,False,14.11459,-263.6722,-4.068309,80,0,0,13.04067,343.986,0.004235354
32,end,False,14.1103,-263.6874,-4.095459,80,0,0,13.24958,344.0013,0.009897594
32,end,False,14.12201,-263.6778,-4.074564,80,0,0,13.4584,343.992,0.001262877
32,end,False,14.11223,-263.6429,-4.02073,80,0,0,13.66743,343.9561,0.01877603
32,end,False,14.1458,-263.644,-3.939438,80,0,0,13.8761,343.9576,0.006300044
32,end,False,14.08443,-263.6028,-4.033917,80,0,0,14.08492,343.915,0.003322488
32,end,False,14.08684,-263.6125,-4.116404,80,0,0,14.29376,343.9258,0.005174721
32,end,False,14.09699,-263.6243,-4.019988,80,0,0,14.50268,343.9369,0.004950781
32,end,False,14.11645,-263.6098,-3.982514,80,0,0,14.7115,343.9227,0.004355715
32,end,False,14.12035,-263.6439,-4.028508,80,0,0,14.92041,343.9575,0.008846775
32,end,False,14.10509,-263.633,-4.029968,80,0,0,15.12927,343.946,0.007633644
32,end,False,14.07636,-263.5847,-3.989929,80,0,0,15.33802,343.8961,0.006386493
32,end,False,14.08061,-263.613,-4.025155,80,0,0,15.54683,343.9249,0.005134381
32,end,False,14.08714,-263.6464,-4.032209,80,0,0,15.75583,343.9587,0.002185004
32,end,False,14.09433,-263.6422,-4.012928,80,0,0,15.9646,343.9546,0.003676672
32,end,False,14.0945,-263.6503,-4.007459,80,0,0,16.17345,343.9626,0.008221906
32,end,False,14.08844,-263.6546,-4.080367,80,0,0,16.38222,343.9675,0.009311773
32,end,False,14.07864,-263.6305,-4.096425,80,0,0,16.59115,343.9432,0.0157395
32,end,False,14.09843,-263.6452,-4.108772,80,0,0,16.8,343.9588,0.004678405
32,end,False,14.0957,-263.6469,-4.093838,80,0,0,17.00904,343.9602,0.003882141
32,end,False,14.08641,-263.6367,-4.086551,80,0,0,17.21765,343.9495,0.003453782
32,end,False,14.09353,-263.6475,-4.067066,80,0,0,17.42651,343.9604,0.003552152
32,end,False,14.0752,-263.6324,-4.076976,80,0,0,17.64486,343.9446,0.005943255
32,end,False,14.04475,-263.621,-4.081664,80,0,0,17.86954,343.9321,0.006344195
32,end,False,14.06405,-263.6392,-4.075494,80,0,0,18.07875,343.951,0.003192218
32,end,False,14.054,-263.6243,-4.086333,80,0,0,18.28763,343.9359,0.007469143
32,end,False,14.04511,-263.6346,-4.289383,80,0,0,18.49674,343.9482,0.01413472
32,end,False,14.07411,-263.579,-4.2377,80,0,0,18.70595,343.8933,0.01118836
32,end,False,14.10173,-263.2896,-4.270563,80,0,0,18.91386,343.6057,0.01337925
32,end,False,14.101,-262.9733,-4.262787,80,0,0,19.12336,343.2895,0.007253323
32,end,False,14.03286,-262.9518,-4.249096,80,0,0,19.33177,343.265,0.008414116
32,end,False,14.00412,-262.9342,-4.220194,80,0,0,19.54065,343.246,0.004116115
32,end,False,14.03043,-262.927,-4.230139,80,0,0,19.74963,343.24,0.008229371
32,end,False,14.0489,-262.9593,-4.24642,80,0,0,19.95841,343.2732,0.006429159
32,end,False,14.08353,-263.0218,-4.246339,80,0,0,20.16679,343.337,0.006957114
32,end,False,14.09557,-263.0319,-4.240385,80,0,0,20.37582,343.3476,0.001011605
32,end,False,14.10761,-263.0763,-4.146156,80,0,0,20.58489,343.3912,0.01542747
32,end,False,14.08745,-263.0197,-4.153743,80,0,0,20.79416,343.334,0.01027914
32,end,False,14.08246,-262.9878,-4.106644,80,0,0,21.00277,343.3014,0.004052186
32,end,False,14.08057,-263.0049,-4.146406,80,0,0,21.21175,343.3188,0.002136023
32,end,False,14.09037,-263.0086,-4.133386,80,0,0,21.42045,343.3228,0.002285482
32,end,False,14.0911,-263.003,-4.146218,80,0,0,21.62941,343.3173,0.0004828084
32,end,False,14.06549,-263.0038,-4.124266,80,0,0,21.8379,343.3168,0.001141017
32,end,False,14.05169,-263.0037,-4.091456,80,0,0,22.04693,343.3158,0.00253801
32,end,False,14.08032,-263.0205,-4.191241,80,0,0,22.25556,343.3349,0.03040427
32,end,False,14.04674,-262.9874,-4.109094,80,0,0,22.46453,343.2995,0.005250589
32,end,False,14.02833,-262.9764,-4.192019,80,0,0,22.67321,343.2888,0.001225887
32,end,False,14.02838,-262.9784,-4.188767,80,0,0,22.88451,343.2907,0.006150003
32,end,False,14.04873,-262.9976,-4.250291,80,0,0,23.09337,343.3115,0.007564045
32,end,False,14.05658,-263.0004,-4.278228,80,0,0,23.30155,343.315,0.008488462
32,end,False,14.05573,-263.0073,-4.246077,80,0,0,23.50974,343.3214,0.003478244
32,end,False,14.06125,-263.0114,-4.237709,80,0,0,23.7178,343.3257,0.002208989
32,end,False,14.06822,-263.01,-4.230869,80,0,0,23.92648,343.3245,0.003201036
32,end,False,14.07478,-263.0266,-4.224286,80,0,0,24.13529,343.3412,0.002715861
32,end,False,14.05395,-263.0006,-4.213724,80,0,0,24.368,343.3143,0.003372979
32,end,False,14.05784,-262.9963,-4.205737,80,0,0,24.57974,343.3101,0.001406126
32,end,False,14.06713,-263.0127,-4.198938,80,0,0,24.78945,343.3267,0.001695092
