id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
6,Eye_Level,True,0,-217.5,25.5,80,0,0,5.026621,298.5909,0
6,end,True,154.8509,-217.6909,100.9351,80,0,0,5.750414,350.4091,0.005107388
6,end,True,154.5298,-217.681,100.9886,80,0,0,5.972809,350.2744,0.04622405
6,end,True,149.4869,-218.5742,99.69191,80,0,0,6.204855,348.47,0.4745375
6,end,True,144.0629,-219.0491,98.67944,80,0,0,6.40989,346.2977,0.2160028
6,end,True,142.3608,-219.2042,98.47559,80,0,0,6.617161,345.6692,0.03301976
6,end,True,143.718,-219.6167,98.61881,80,0,0,6.823059,346.6276,0.126576
6,end,True,148.2344,-221.3638,98.69225,80,0,0,7.033566,350.0482,0.271608
6,end,True,152.3942,-223.6514,99.84668,80,0,0,7.248014,354.1152,0.1590793
6,end,True,153.1922,-225.4053,100.2655,80,0,0,7.458944,356.0807,0.09099878
6,end,True,153.0785,-225.1038,97.2937,80,0,0,7.667032,354.9471,0.2676298
6,end,True,151.9964,-223.2536,90.45193,80,0,0,7.874846,351.0658,0.4350618
6,end,True,152.6112,-221.6095,81.59865,80,0,0,8.083613,347.7309,0.4195145
6,end,True,152.0948,-221.91,75.52203,80,0,0,8.290813,346.39,0.2204843
6,end,True,152.0701,-222.2836,72.47299,80,0,0,8.499791,346.0535,0.1183225
6,end,True,152.067,-222.0333,70.59167,80,0,0,8.708108,345.4442,0.1019037
6,end,True,151.9426,-220.7871,68.71508,80,0,0,8.917394,343.9204,0.1236315
6,end,True,148.8604,-219.1074,69.05707,80,0,0,9.125873,341.165,0.2726285
6,end,True,147.9278,-217.1696,67.58705,80,0,0,9.333167,338.7631,0.1346102
6,end,True,146.6707,-215.7069,65.00108,80,0,0,9.541469,336.4224,0.1666284
6,end,True,144.8082,-214.6854,61.8229,80,0,0,9.746952,334.1122,0.1726373
6,end,True,143.4505,-216.2706,57.80147,80,0,0,9.99364,334.2085,0.1349799
6,end,True,141.8817,-220.2386,53.5164,80,0,0,10.21941,336.3594,0.3043045
6,end,True,141.4068,-226.6125,47.65152,80,0,0,10.42992,340.9953,0.4627601
6,end,True,142.0093,-231.7343,42.06382,80,0,0,10.64077,345.1294,0.2738733
6,end,True,142.8098,-233.7441,37.91336,80,0,0,10.85166,346.796,0.1803386
6,end,True,143.3433,-234.067,34.33062,80,0,0,11.06447,346.9352,0.2248313
6,end,True,147.8217,-233.4069,29.26236,80,0,0,11.27658,347.752,0.386791
6,end,True,150.4334,-233.5798,27.17141,80,0,0,11.48684,348.8564,0.07762555
6,end,True,151.1033,-234.9047,28.13975,80,0,0,11.6918,350.4126,0.1253077
6,end,True,150.3122,-239.1449,31.63594,80,0,0,11.89491,354.1864,0.3745369
6,end,True,148.4502,-246.0208,36.64082,80,0,0,12.10622,360.0966,0.4299876
6,end,True,146.8944,-250.9727,38.68393,80,0,0,12.31945,364.1666,0.1704323
6,end,True,146.8858,-251.9309,38.3834,80,0,0,12.52791,365.0025,0.03631623
6,end,True,147.4965,-249.9289,37.46937,80,0,0,12.73882,363.3348,0.13264
6,end,True,147.6635,-247.3727,36.24133,80,0,0,12.94512,360.9582,0.143397
6,end,True,147.8243,-245.6707,35.11366,80,0,0,13.1547,359.3695,0.07281711
6,end,True,147.9544,-244.8408,34.40174,80,0,0,13.3618,358.6022,0.0393135
6,end,True,148.0843,-244.5141,34.10874,80,0,0,13.57249,358.332,0.0117064
6,end,True,148.337,-244.3938,33.94395,80,0,0,13.78065,358.3118,0.0206797
6,end,True,148.4798,-244.3403,33.82059,80,0,0,13.98957,358.3109,0.01305925
6,end,True,148.2523,-244.2897,34.08075,80,0,0,14.20021,358.1956,0.01730907
6,end,True,148.2939,-244.1694,34.25926,80,0,0,14.40662,358.1208,0.007082777
6,end,True,148.3463,-243.9312,34.21119,80,0,0,14.61709,357.9224,0.01775278
6,end,True,146.7478,-242.1564,34.44153,80,0,0,14.82454,355.6767,0.2562427
6,end,True,145.102,-239.7518,34.68967,80,0,0,15.0324,352.8444,0.0945825
6,end,True,144.3937,-238.538,32.84603,80,0,0,15.23974,351.2761,0.1173423
6,end,True,144.268,-237.4917,30.56422,80,0,0,15.44851,350.0692,0.1333423
6,end,True,143.3031,-236.4647,28.94371,80,0,0,15.65957,348.6021,0.105411
6,end,True,142.7164,-236.2304,27.35578,80,0,0,15.86595,348.0201,0.08130484
6,end,True,141.9668,-236.3184,26.22808,80,0,0,16.07708,347.7065,0.06357063
