id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
27,Below_Eyes,False,0,-217.5,25.5,80,0,0,4.750264,298.5909,0
27,end,False,159.6368,-192.7467,21.24807,80,0,0,5.250064,316.743,0.004053548
27,end,False,159.4885,-192.7463,21.26653,80,0,0,5.523567,316.6693,0.0067977
27,end,False,159.2909,-192.7928,21.27917,80,0,0,5.707517,316.6107,0.01207234
27,end,False,158.6802,-192.8031,21.48981,80,0,0,5.940196,316.327,0.04361408
27,end,False,156.4927,-192.9091,21.18747,80,0,0,6.153365,315.3066,0.1811648
27,end,False,151.7397,-193.143,21.37445,80,0,0,6.363094,313.1915,0.2533769
27,end,False,149.0684,-193.9327,23.47825,80,0,0,6.585734,312.7487,0.141504
27,end,False,148.6441,-194.2627,24.07668,80,0,0,6.794139,312.8814,0.02574664
27,end,False,148.6355,-194.7114,24.12365,80,0,0,7.016771,313.2743,0.01781771
27,end,False,147.6421,-195.1543,24.92557,80,0,0,7.279289,313.256,0.04322821
27,end,False,147.4045,-194.8604,27.37715,80,0,0,7.499837,313.0908,0.05779621
27,end,False,148.294,-194.4898,27.28138,80,0,0,7.72228,313.1773,0.06918135
27,end,False,150.0371,-193.8349,27.20976,80,0,0,7.947051,313.4279,0.084581
27,end,False,151.0301,-193.2796,29.45279,80,0,0,8.171124,313.6229,0.142497
27,end,False,151.2497,-193.6349,33.00272,80,0,0,8.39422,314.3911,0.1557597
27,end,False,151.213,-194.4478,34.76395,80,0,0,8.615182,315.2705,0.06316448
27,end,False,151.4465,-195.3743,34.89185,80,0,0,8.838947,316.2032,0.04219083
27,end,False,151.2122,-196.7261,35.75262,80,0,0,9.062103,317.3652,0.08966666
27,end,False,150.7933,-198.2101,34.42189,80,0,0,9.285364,318.3149,0.1822534
27,end,False,150.7824,-198.9867,28.61203,80,0,0,9.481685,318.4142,0.3838398
27,end,False,150.5219,-196.4526,20.44489,80,0,0,9.69277,315.4376,0.4159307
27,end,False,152.9057,-186.8953,11.05338,80,0,0,9.950117,307.7912,0.5881677
27,end,False,155.346,-175.48,1.524782,80,0,0,10.1732,299.0062,1.540988
27,end,False,155.9449,-163.2178,-8.427202,80,0,0,10.37555,289.0411,0.6216419
27,end,False,157.3941,-155.28,-18.18439,80,0,0,10.60413,283.6552,0.4938879
27,end,False,156.261,-152.1345,-29.11831,80,0,0,10.82796,281.3393,0.4840113
27,end,False,154.7869,-153.508,-41.12825,80,0,0,11.04983,283.1546,0.5769496
27,end,False,157.3886,-157.6461,-52.65512,80,0,0,11.27475,289.861,0.5361659
27,end,False,157.9409,-160.2014,-60.67542,80,0,0,11.47341,293.8087,0.3223531
27,end,False,156.1995,-163.7514,-70.06379,80,0,0,11.68388,297.8623,0.4986982
27,end,False,155.9796,-169.4152,-79.69904,80,0,0,11.89461,304.7778,0.5255701
27,end,False,155.5076,-177.2156,-83.65131,80,0,0,12.10552,311.9936,0.5009462
27,end,False,141.5537,-183.7639,-80.50575,80,0,0,12.31356,309.9839,1.180975
27,end,False,107.3628,-176.2441,-72.46505,80,0,0,12.52342,287.1219,1.885289
27,end,False,80.92931,-167.5363,-71.56204,80,0,0,12.73087,270.0832,0.9181894
27,end,False,70.47883,-165.5267,-71.74226,80,0,0,12.9368,265.3254,0.3699006
27,end,False,63.77326,-165.9963,-73.57185,80,0,0,13.14557,264.5638,0.2531091
27,end,False,59.00132,-167.2911,-75.13691,80,0,0,13.35386,265.103,0.1722817
27,end,False,53.4339,-168.0905,-74.58759,80,0,0,13.56163,264.5135,0.4322642
27,end,False,44.36658,-169.5638,-74.53535,80,0,0,13.77127,264.2083,0.4440829
27,end,False,33.98051,-172.7663,-74.50225,80,0,0,13.97943,265.6992,0.6860114
27,end,False,19.46303,-178.2087,-72.56021,80,0,0,14.22998,268.9154,0.4267029
27,end,False,15.36764,-182.1708,-71.98403,80,0,0,14.4423,272.3075,0.2041779
27,end,False,13.10736,-182.9655,-71.45529,80,0,0,14.65053,272.8159,0.1185059
27,end,False,12.69791,-183.0109,-71.31788,80,0,0,14.85962,272.8043,0.05538913
27,end,False,12.52309,-182.8338,-71.47433,80,0,0,15.06866,272.6664,0.01528117
27,end,False,12.46791,-182.8486,-71.49438,80,0,0,15.27762,272.6835,0.04807395
27,end,False,12.65612,-183.4857,-71.44186,80,0,0,15.48686,273.2926,0.03345817
27,end,False,12.56603,-183.5459,-71.42686,80,0,0,15.6955,273.3425,0.006628265
27,end,False,12.53833,-183.3233,-71.17964,80,0,0,15.90389,273.0621,0.01562241
27,end,False,12.52183,-183.3925,-71.32967,80,0,0,16.11292,273.1672,0.007049321
27,end,False,12.48357,-183.4903,-71.31393,80,0,0,16.32152,273.2556,0.002510282
27,end,False,12.45046,-183.4247,-71.32646,80,0,0,16.52996,273.1941,0.008553892
27,end,False,12.46426,-183.4748,-71.32975,80,0,0,16.73925,273.244,0.02085403
27,end,False,12.4877,-183.5556,-71.28499,80,0,0,16.94806,273.3112,0.003475831
27,end,False,12.49295,-183.5376,-71.28721,80,0,0,17.15726,273.2947,0.005475824
27,end,False,12.46891,-183.489,-71.29156,80,0,0,17.36613,273.2479,0.00773204
27,end,False,12.50715,-183.5335,-71.25278,80,0,0,17.57498,273.2824,0.008805189
27,end,False,12.50285,-183.51,-71.26904,80,0,0,17.78379,273.2639,0.004229885
27,end,False,12.49392,-183.5015,-71.23553,80,0,0,17.99218,273.2465,0.01778879
27,end,False,12.47888,-183.5359,-71.2803,80,0,0,18.20159,273.2906,0.007119481
