id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
19,Eye_Level,False,0,-217.5,25.5,80,0,0,4.754943,298.5909,0
19,end,False,112.4618,-180.9395,93.49524,80,0,0,5.200991,299.1295,0.1292759
19,end,False,112.044,-181.1393,93.33598,80,0,0,5.436542,299.0973,0.06668094
19,end,False,112.1824,-181.2382,92.84917,80,0,0,5.666665,299.0841,0.04918733
19,end,False,112.3396,-180.7828,93.03985,80,0,0,5.895344,298.8047,0.02493526
19,end,False,112.7269,-180.7453,93.12363,80,0,0,6.121085,298.944,0.01496137
19,end,False,112.8176,-180.9709,94.04433,80,0,0,6.346015,299.4627,0.07742988
19,end,False,113.1803,-179.7457,97.10976,80,0,0,6.570714,299.5128,0.2562233
19,end,False,115.2609,-175.6519,104.08,80,0,0,6.806949,299.1248,0.1655875
19,end,False,116.6443,-174.8529,104.3775,80,0,0,7.011982,299.0829,0.1549321
19,end,False,116.746,-175.7158,104.2715,80,0,0,7.23265,299.8211,0.2715459
19,end,False,114.4819,-180.5966,98.01364,80,0,0,7.492201,301.0372,0.2107213
19,end,False,112.7608,-180.8925,94.02188,80,0,0,7.724546,299.366,0.1177753
19,end,False,112.6851,-180.5807,94.22015,80,0,0,7.950101,299.1281,0.03554384
19,end,False,112.9426,-180.5699,93.74786,80,0,0,8.176395,299.0675,0.008193726
19,end,False,112.9414,-180.5332,94.02211,80,0,0,8.386646,299.1212,0.042176
19,end,False,112.5099,-180.7014,94.46224,80,0,0,8.610556,299.2438,0.01499479
19,end,False,112.4302,-180.7368,94.74385,80,0,0,8.833272,299.3337,0.01743736
19,end,False,112.0137,-180.3513,94.35395,80,0,0,9.055334,298.7181,0.06680871
19,end,False,113.1406,-179.784,93.65625,80,0,0,9.278833,298.4293,0.136889
19,end,False,115.2728,-177.7472,90.54504,80,0,0,9.501743,296.5128,0.2191075
19,end,False,115.8245,-175.9416,86.88335,80,0,0,9.723902,294.0581,0.2012873
19,end,False,115.8039,-174.9308,85.33824,80,0,0,9.944145,292.7163,0.03389124
19,end,False,116.0883,-174.9163,84.45705,80,0,0,10.16753,292.5608,0.03033667
19,end,False,115.9939,-175.4823,85.57857,80,0,0,10.39012,293.3419,0.09610487
19,end,False,115.9134,-176.4375,86.82797,80,0,0,10.61179,294.5084,0.08588071
19,end,False,116.1943,-177.2916,88.14463,80,0,0,10.83873,295.7525,0.04862791
19,end,False,116.4478,-177.4609,88.65705,80,0,0,11.06255,296.1525,0.02544433
19,end,False,117.0429,-177.3151,88.4096,80,0,0,11.27198,296.1863,0.03549094
19,end,False,117.3536,-177.8179,87.73856,80,0,0,11.43879,296.5468,0.04077353
19,end,False,118.131,-178.6467,86.01825,80,0,0,11.70705,297.0727,0.1308819
19,end,False,118.8941,-179.1841,86.18269,80,0,0,11.93072,297.8921,0.03605853
19,end,False,117.9767,-178.9862,85.19049,80,0,0,12.155,297.0687,0.1780957
19,end,False,115.2695,-174.2379,82.79585,80,0,0,12.37475,291.1685,0.2790543
19,end,False,114.5609,-172.1863,82.35347,80,0,0,12.63131,288.971,0.04988955
19,end,False,114.9922,-172.4582,81.92188,80,0,0,12.83958,289.2569,0.04857271
19,end,False,115.238,-172.4237,82.14877,80,0,0,13.05,289.3889,0.04232087
19,end,False,115.6925,-173.5329,82.45634,80,0,0,13.25916,290.6247,0.06580046
19,end,False,116.0246,-173.5657,83.12799,80,0,0,13.46798,290.9769,0.06807908
19,end,False,116.0843,-173.3955,83.53781,80,0,0,13.67644,290.9698,0.01810947
19,end,False,116.2266,-173.6454,83.53542,80,0,0,13.88559,291.2435,0.01003124
19,end,False,116.1402,-173.7657,83.37749,80,0,0,14.095,291.2686,0.01193253
19,end,False,116.0631,-174.464,83.0397,80,0,0,14.30421,291.7502,0.1066069
19,end,False,115.9703,-181.559,82.37411,80,0,0,14.51222,297.7376,0.3717677
19,end,False,115.7863,-182.9796,83.09813,80,0,0,14.74276,299.1154,0.02970473
19,end,False,114.0027,-177.2481,81.22526,80,0,0,14.96554,292.8665,0.1776614
19,end,False,113.7067,-176.7151,80.70644,80,0,0,15.22208,292.1394,0.05390164
19,end,False,114.3261,-182.7121,80.60686,80,0,0,15.43095,297.6332,0.2872933
19,end,False,114.8423,-184.583,82.5359,80,0,0,15.66038,300.0085,0.08725062
19,end,False,115.5481,-187.2796,85.6092,80,0,0,15.88709,303.5106,0.3050143
19,end,False,114.924,-191.0623,91.99412,80,0,0,16.10221,308.4561,0.1992155
19,end,False,114.0286,-191.4357,95.18134,80,0,0,16.34165,309.4178,0.06244593
19,end,False,113.7666,-190.101,95.3512,80,0,0,16.56166,308.2032,0.09668235
19,end,False,111.551,-189.1998,94.36761,80,0,0,16.78465,306.2962,0.05273806
19,end,False,109.7699,-189.7212,94.56861,80,0,0,17.00717,306.1735,0.08645959
19,end,False,108.5932,-190.1828,95.1089,80,0,0,17.2291,306.3281,0.06639971
19,end,False,108.3095,-190.782,95.2152,80,0,0,17.45167,306.7895,0.03241266
19,end,False,107.7209,-190.9474,95.53826,80,0,0,17.67417,306.8287,0.02872037
19,end,False,107.7738,-191.0302,96.3573,80,0,0,17.89705,307.1763,0.0514068
19,end,False,107.6071,-190.9591,97.4149,80,0,0,18.11934,307.3886,0.01664524
19,end,False,107.5932,-191.1011,98.13866,80,0,0,18.34303,307.739,0.03867054
19,end,False,107.7749,-191.1646,99.00258,80,0,0,18.56433,308.135,0.07013737
19,end,False,109.8547,-191.0737,98.75314,80,0,0,18.78841,308.7089,0.1577747
19,end,False,113.8624,-189.7031,96.52602,80,0,0,19.01171,308.2558,0.1802758
19,end,False,115.6194,-189.344,97.46443,80,0,0,19.23447,308.8905,0.1080193
19,end,False,115.3293,-191.0129,98.78218,80,0,0,19.45689,310.6554,0.1033084
19,end,False,114.6615,-192.3105,99.74414,80,0,0,19.68049,311.848,0.05770765
19,end,False,114.358,-192.423,100.716,80,0,0,19.90346,312.147,0.03751032
19,end,False,114.7231,-190.6729,101.5783,80,0,0,20.12588,311.036,0.1099412
19,end,False,115.2192,-188.1936,104.039,80,0,0,20.34871,309.8829,0.2397862
19,end,False,112.9111,-187.1606,110.4211,80,0,0,20.56981,310.349,0.3610361
19,end,False,109.398,-184.5284,113.6741,80,0,0,20.79024,308.0016,0.2497708
19,end,False,106.4845,-184.9172,115.4676,80,0,0,21.01304,307.9819,0.1221016
19,end,False,107.6002,-187.387,111.4603,80,0,0,21.23179,309.0258,0.3459961
19,end,False,113.4141,-188.9949,102.3161,80,0,0,21.46079,309.3373,0.5324147
19,end,False,117.4304,-190.4688,88.95134,80,0,0,21.67249,307.9864,0.9856816
19,end,False,119.5585,-196.0904,73.49248,80,0,0,21.89537,309.7116,0.6803575
19,end,False,137.3006,-191.9547,59.35189,80,0,0,22.14496,310.3763,1.064243
19,end,False,154.0614,-182.6885,51.57965,80,0,0,22.36568,308.8699,0.7216939
19,end,False,159.4559,-178.2941,45.83408,80,0,0,22.58844,306.9898,0.2912486
19,end,False,155.3481,-177.2227,39.20885,80,0,0,22.80827,303.041,0.5330699
19,end,False,152.9522,-176.7724,29.0536,80,0,0,23.02613,300.2841,0.4850086
19,end,False,152.4206,-174.2888,14.40101,80,0,0,23.24835,296.8202,0.7268928
19,end,False,151.2047,-167.9957,0.005310774,80,0,0,23.47026,290.4561,0.7122759
19,end,False,147.6598,-160.5019,-14.55116,80,0,0,23.69443,282.5886,0.7456275
19,end,False,149.4645,-153.9262,-28.41935,80,0,0,23.91892,279.0497,0.5635975
19,end,False,149.3578,-154.5201,-38.64325,80,0,0,24.14307,280.7147,0.4389612
19,end,False,150.2383,-162.1635,-49.32748,80,0,0,24.36893,289.2195,0.7435765
19,end,False,154.1984,-171.6433,-57.61534,80,0,0,24.59631,300.7009,0.5802401
19,end,False,154.23,-178.4174,-66.62959,80,0,0,24.82139,308.2304,0.4641151
19,end,False,152.9592,-181.6535,-76.42888,80,0,0,25.04294,312.5707,0.484605
19,end,False,151.0142,-179.4268,-89.84407,80,0,0,25.2654,313.3361,0.727473
19,end,False,150.9865,-175.0832,-105.8394,80,0,0,25.48779,314.748,0.6882007
19,end,False,150.0974,-173.3182,-117.5639,80,0,0,25.70964,317.0498,0.4282707
19,end,False,148.4861,-174.2085,-127.0865,80,0,0,25.9316,320.6572,0.4112145
19,end,False,145.7668,-179.353,-134.4152,80,0,0,26.15214,326.465,0.4616927
19,end,False,143.2045,-181.3551,-140.2636,80,0,0,26.3744,329.375,0.2299408
19,end,False,141.982,-177.6586,-144.3594,80,0,0,26.59592,327.6988,0.2772084
19,end,False,140.4643,-171.9829,-146.5856,80,0,0,26.81885,323.5938,0.2274605
19,end,False,140.0504,-170.4175,-147.2184,80,0,0,27.04228,322.4846,0.01713408
19,end,False,140.1223,-170.7035,-146.3046,80,0,0,27.26526,322.3221,0.05190912
19,end,False,141.2396,-170.9235,-145.0295,80,0,0,27.48772,322.4047,0.1027814
19,end,False,143.2183,-172.6118,-142.5751,80,0,0,27.7113,323.4994,0.202857
19,end,False,144.4962,-175.2191,-139.1951,80,0,0,27.93435,324.6402,0.1782304
