id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
18,Above_Eyes,False,0,-217.5,25.5,80,0,0,4.74408,298.5909,0
18,end,False,152.1108,-185.0381,33.25356,80,0,0,5.208586,307.3901,0.01889782
18,end,False,151.7658,-185.2927,33.60945,80,0,0,5.458645,307.4779,0.0309087
18,end,False,146.0522,-186.5125,33.84793,80,0,0,5.677834,305.7872,0.3997177
18,end,False,142.1999,-186.603,33.13102,80,0,0,5.889587,303.9665,0.1022733
18,end,False,141.8673,-187.3848,33.20624,80,0,0,6.099165,304.5055,0.07605024
18,end,False,143.6215,-190.5789,32.15956,80,0,0,6.308383,308.0167,0.1918931
18,end,False,145.4431,-193.1042,31.80888,80,0,0,6.517212,311.0489,0.1277533
18,end,False,149.4684,-196.0426,34.37103,80,0,0,6.726156,315.7874,0.2099379
18,end,False,145.4395,-196.6015,36.28017,80,0,0,6.951103,314.6066,0.3166822
18,end,False,130.425,-191.7763,39.79588,80,0,0,7.187784,304.067,0.5099823
18,end,False,122.8973,-184.5706,39.52906,80,0,0,7.398305,294.3873,0.652702
18,end,False,113.6989,-177.8714,39.24303,80,0,0,7.617292,284.5437,0.929222
18,end,False,101.4164,-173.8012,40.57478,80,0,0,7.826211,276.309,0.585696
18,end,False,77.82734,-175.3641,41.89847,80,0,0,8.035672,270.2285,1.16817
18,end,False,46.61648,-177.8904,43.77248,80,0,0,8.255011,265.7002,1.45765
18,end,False,23.14217,-180.9989,43.40267,80,0,0,8.465146,265.5932,0.8883572
18,end,False,12.2741,-185.85,43.07088,80,0,0,8.674683,269.5959,0.5035335
18,end,False,7.743871,-188.4694,42.3599,80,0,0,8.884274,271.901,0.1369416
18,end,False,6.621993,-188.6605,42.79891,80,0,0,9.093225,272.1288,0.1046402
18,end,False,5.739987,-188.5635,43.21376,80,0,0,9.31585,272.0786,0.07912405
18,end,False,5.920148,-188.9648,42.98238,80,0,0,9.524542,272.4419,0.08499242
18,end,False,5.825245,-188.9265,42.98442,80,0,0,9.73368,272.4023,0.005238339
18,end,False,5.78146,-188.8551,42.98097,80,0,0,9.94234,272.3304,0.005235666
18,end,False,5.799592,-188.9171,42.94561,80,0,0,10.15124,272.3864,0.003343038
18,end,False,5.77749,-188.9274,42.9418,80,0,0,10.36009,272.3956,0.02047764
18,end,False,5.763972,-188.937,42.88228,80,0,0,10.56877,272.3954,0.004920499
18,end,False,5.745876,-188.8854,42.88122,80,0,0,10.77778,272.3438,0.00529021
18,end,False,5.734324,-188.8594,42.87373,80,0,0,10.98649,272.3168,0.004176541
18,end,False,5.680645,-188.7404,42.99249,80,0,0,11.19553,272.2168,0.01432634
18,end,False,5.689621,-188.8095,43.10035,80,0,0,11.39457,272.3023,0.02185175
18,end,False,5.67323,-188.7737,43.0542,80,0,0,11.60145,272.2593,0.004060892
18,end,False,5.678761,-188.7817,43.0651,80,0,0,11.81025,272.2691,0.0053871
18,end,False,5.697775,-188.805,43.05918,80,0,0,12.04697,272.2915,0.003872657
