id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
16,Above_Eyes,True,0,-217.5,25.5,80,0,0,4.743069,298.5909,0
16,end,True,152.8239,-218.2343,24.49531,80,0,0,5.196746,336.0043,0.06646608
16,end,True,152.8224,-218.0629,25.68651,80,0,0,5.41235,335.9404,0.05319007
16,end,True,147.9033,-225.6326,29.8796,80,0,0,5.648835,340.8511,0.5954421
16,end,True,144.2423,-229.8224,32.71205,80,0,0,5.896046,343.3159,0.1139287
16,end,True,143.4198,-228.6254,33.77985,80,0,0,6.09931,341.994,0.08337988
16,end,True,143.9053,-228.7793,34.62773,80,0,0,6.32419,342.4215,0.05622985
16,end,True,144.2533,-228.7565,35.22358,80,0,0,6.545943,342.6081,0.03257614
16,end,True,144.8014,-229.3274,35.75594,80,0,0,6.769409,343.4084,0.05441208
16,end,True,143.8574,-228.3068,37.18027,80,0,0,6.991994,342.2432,0.0752024
16,end,True,144.8876,-228.6112,38.68542,80,0,0,7.215975,343.1178,0.1575951
16,end,True,148.2971,-225.6367,35.14974,80,0,0,7.43992,341.528,0.2159458
16,end,True,150.1561,-222.2783,31.44329,80,0,0,7.652424,338.9804,0.2120118
16,end,True,150.9578,-220.0494,29.33848,80,0,0,7.864706,337.1627,0.07869951
16,end,True,152.5666,-218.8074,27.62475,80,0,0,8.074646,336.6386,0.1343377
16,end,True,152.6372,-218.9743,26.28662,80,0,0,8.283954,336.7116,0.08821778
16,end,True,152.5729,-219.1822,25.38962,80,0,0,8.492788,336.7983,0.04694522
16,end,True,152.4578,-218.9657,24.67439,80,0,0,8.701521,336.5007,0.03370455
16,end,True,152.2069,-219.0347,24.44014,80,0,0,8.910691,336.4312,0.01421774
16,end,True,152.0302,-219.6757,24.64463,80,0,0,9.119222,336.9363,0.1022306
16,end,True,146.6505,-227.3663,27.20432,80,0,0,9.32801,341.6438,0.6694847
16,end,True,135.1247,-228.8164,27.87884,80,0,0,9.536905,338.2358,0.4238054
16,end,True,129.5817,-221.6311,26.09521,80,0,0,9.759411,329.3231,0.6902221
16,end,True,119.8343,-214.9977,22.4614,80,0,0,9.957681,319.1996,0.6871668
16,end,True,112.2301,-207.2993,21.33783,80,0,0,10.1771,309.1793,0.4359087
16,end,True,104.3498,-202.6913,26.91453,80,0,0,10.41406,302.5354,0.5279553
16,end,True,92.45731,-201.2578,33.18813,80,0,0,10.62152,297.9191,0.8402496
16,end,True,78.04979,-200.8321,38.93714,80,0,0,10.82733,294.0656,0.6845688
16,end,True,60.81767,-204.7796,41.17974,80,0,0,11.03524,294.0985,0.9530928
16,end,True,39.1997,-209.8056,41.91685,80,0,0,11.24545,295.4334,0.8706357
16,end,True,23.91928,-209.428,42.38668,80,0,0,11.45399,293.4916,0.5862532
16,end,True,16.05378,-209.2239,41.81995,80,0,0,11.66373,292.6724,0.3723933
16,end,True,11.14688,-211.0521,41.47353,80,0,0,11.87273,294.2034,0.2305341
16,end,True,7.258356,-211.9417,41.07684,80,0,0,12.08273,294.9066,0.1344448
16,end,True,5.685902,-212.3439,41.50074,80,0,0,12.29351,295.3296,0.07697909
16,end,True,4.967868,-212.6886,41.96056,80,0,0,12.50237,295.7228,0.03900051
