id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
3,Below_Eyes,False,0,-217.5,25.5,80,0,0,5.043474,298.5909,0
3,end,False,155.0239,-212.271,40.02694,80,0,0,5.78758,333.252,0.006449926
3,end,False,154.9375,-212.3385,40.16008,80,0,0,6.01963,333.2871,0.01772352
3,end,False,154.379,-212.737,40.27896,80,0,0,6.236984,333.392,0.01613776
3,end,False,153.9282,-212.7684,40.47161,80,0,0,6.460115,333.2344,0.02056722
3,end,False,153.7818,-212.4188,40.77505,80,0,0,6.670526,332.8966,0.02086926
3,end,False,153.8407,-211.8289,40.56258,80,0,0,6.878799,332.3799,0.02955615
3,end,False,154.0373,-211.3253,40.34592,80,0,0,7.089132,332.0026,0.02497281
3,end,False,154.1635,-211.0887,40.76512,80,0,0,7.297353,331.9049,0.02144712
3,end,False,154.1963,-211.2628,41.02802,80,0,0,7.505767,332.1051,0.01703393
3,end,False,154.2253,-211.4009,40.99304,80,0,0,7.71496,332.2354,0.01230759
3,end,False,154.3454,-211.4313,40.76702,80,0,0,7.92342,332.29,0.01458968
3,end,False,154.3717,-217.463,25.46068,80,0,0,8.133638,336.0999,4.11884
3,end,False,154.3925,-217.4524,25.27503,80,0,0,8.351605,336.086,0.01222577
3,end,False,154.1399,-217.5921,25.30692,80,0,0,8.564073,336.0961,0.04292863
3,end,False,151.0686,-218.4615,24.97568,80,0,0,8.769282,335.4472,0.2981539
3,end,False,143.8906,-217.8114,23.45464,80,0,0,8.986602,331.5815,0.1687095
3,end,False,141.5169,-218.2715,23.32609,80,0,0,9.198647,330.9637,0.05704462
3,end,False,141.9599,-219.8901,23.08258,80,0,0,9.408155,332.5951,0.153563
3,end,False,146.1725,-223.642,21.55606,80,0,0,9.617254,337.6826,0.3237027
3,end,False,151.902,-227.1374,20.43023,80,0,0,9.826975,343.2564,0.3006027
3,end,False,137.8268,-231.87,20.76241,80,0,0,10.03636,341.5995,0.8834158
3,end,False,123.2328,-226.2533,20.33884,80,0,0,10.23305,330.7432,0.2294906
3,end,False,118.7099,-223.4859,17.5514,80,0,0,10.43187,326.3492,0.1216893
3,end,False,115.1958,-225.793,15.80733,80,0,0,10.65401,327.1534,0.2962832
3,end,False,110.218,-227.5,17.40806,80,0,0,10.87626,327.1197,0.6466086
3,end,False,99.95056,-227.6217,19.3949,80,0,0,11.09968,324.033,0.5050519
3,end,False,76.54433,-232.6542,18.89071,80,0,0,11.34729,322.4416,1.264128
3,end,False,51.66895,-240.9738,20.62039,80,0,0,11.55156,325.7592,1.246462
3,end,False,30.48195,-246.5614,20.08233,80,0,0,11.76011,328.5951,0.9579054
3,end,False,18.46116,-246.1218,17.39084,80,0,0,11.97106,327.1065,0.6154467
3,end,False,9.926176,-246.5106,14.82657,80,0,0,12.17832,326.9977,0.3900174
3,end,False,7.20855,-246.8096,14.87473,80,0,0,12.39041,327.2273,0.07828677
3,end,False,6.049991,-246.6928,14.93589,80,0,0,12.60109,327.0901,0.06477169
3,end,False,6.039143,-246.5156,14.85188,80,0,0,12.83768,326.909,0.04302111
3,end,False,5.90986,-246.1376,14.95566,80,0,0,13.0461,326.5338,0.02541966
3,end,False,5.917358,-245.8148,14.93262,80,0,0,13.2561,326.2105,0.02515183
3,end,False,5.886507,-245.852,14.88986,80,0,0,13.46358,326.2451,0.01121732
3,end,False,5.863547,-245.8435,14.78754,80,0,0,13.6722,326.2315,0.02051003
3,end,False,5.870295,-245.8434,14.87283,80,0,0,13.8819,326.2355,0.007765856
3,end,False,5.869651,-245.8613,14.9,80,0,0,14.0902,326.2546,0.03004601
3,end,False,5.896926,-245.925,14.86196,80,0,0,14.29899,326.3169,0.009652137
3,end,False,5.900586,-245.9183,14.87982,80,0,0,14.50765,326.3111,0.003859623
3,end,False,5.87188,-245.899,14.8918,80,0,0,14.71671,326.2918,0.002787634
3,end,False,5.867589,-245.8956,14.8683,80,0,0,14.92589,326.2874,0.01367593
3,end,False,5.885625,-245.916,14.91034,80,0,0,15.13618,326.3099,0.02258908
3,end,False,5.861259,-245.8977,14.90175,80,0,0,15.34441,326.2909,0.006728237
3,end,False,5.876923,-245.9007,14.90059,80,0,0,15.55241,326.294,0.001601097
3,end,False,5.890727,-245.9018,14.92204,80,0,0,15.75829,326.2964,0.001550775
3,end,False,5.878627,-245.8915,14.9213,80,0,0,15.96878,326.2858,0.005699484
3,end,False,5.866146,-245.8779,14.89273,80,0,0,16.17805,326.2708,0.005199662
3,end,False,5.882168,-245.9023,14.90039,80,0,0,16.38629,326.2957,0.00548974
3,end,False,5.858493,-245.8835,14.93295,80,0,0,16.59514,326.278,0.003434265
3,end,False,5.878162,-245.9042,14.91906,80,0,0,16.80356,326.2985,0.005896969
3,end,False,5.895746,-245.9148,14.92965,80,0,0,17.01074,326.3098,0.003349135
3,end,False,5.863333,-245.8994,14.91867,80,0,0,17.22243,326.2933,0.002238355
3,end,False,5.853081,-245.8882,14.92083,80,0,0,17.4309,326.282,0.003424381
3,end,False,5.881846,-245.891,14.91536,80,0,0,17.6393,326.2852,0.001240459
3,end,False,5.881488,-245.8934,14.90195,80,0,0,17.8487,326.287,0.002514307
3,end,False,5.87101,-245.8882,14.92843,80,0,0,18.05749,326.2828,0.002951771
3,end,False,5.890846,-245.907,14.9103,80,0,0,18.26635,326.3011,0.007209549
3,end,False,5.843687,-245.8671,14.92883,80,0,0,18.47564,326.2612,0.009638011
3,end,False,5.863321,-217.529,25.51801,80,0,0,18.68246,298.6788,0.001498492
3,end,False,5.87846,-217.5498,25.52682,80,0,0,18.89211,298.7006,0.003226734
3,end,False,5.858719,-217.5399,25.51631,80,0,0,19.10078,298.6895,0.002068065
3,end,False,5.866051,-217.5368,25.51127,80,0,0,19.30971,298.6861,0.003802876
3,end,False,5.861318,-217.5169,25.50267,80,0,0,19.51819,298.6654,0.0009195261
3,end,False,5.876195,-217.5263,25.54995,80,0,0,19.72696,298.6791,0.001955003
3,end,False,5.860817,-217.5198,25.53665,80,0,0,19.93567,298.6712,0.003000658
3,end,False,5.864382,-217.5167,25.53535,80,0,0,20.14439,298.6681,0.006466344
3,end,False,5.886281,-217.5447,25.66438,80,0,0,20.35375,298.7075,0.01676672
3,end,False,5.887175,-217.5293,25.53528,80,0,0,20.56253,298.6811,0.006195528
3,end,False,5.882013,-217.5246,25.5763,80,0,0,20.77175,298.6798,0.002901833
3,end,False,5.897236,-217.5359,25.54235,80,0,0,20.98052,298.6884,0.002997976
3,end,False,5.876184,-217.5038,25.52448,80,0,0,21.1913,298.6545,0.001161584
3,end,False,5.874252,-217.5184,25.54487,80,0,0,21.43857,298.6708,0.001132234
3,end,False,5.880284,-217.5176,25.54449,80,0,0,21.64772,298.6701,0.005323861
3,end,False,5.873394,-217.5321,25.58197,80,0,0,21.85659,298.6876,0.002814504
3,end,False,5.877721,-217.5212,25.57013,80,0,0,22.06673,298.6758,0.005038038
3,end,False,5.87461,-217.5185,25.5304,80,0,0,22.27517,298.6696,0.008123012
3,end,False,5.884385,-217.5408,25.55758,80,0,0,22.48266,298.6944,0.00197134
3,end,False,5.865335,-217.5325,25.53727,80,0,0,22.69238,298.684,0.0008656079
3,end,False,5.871248,-217.5335,25.53721,80,0,0,22.90138,298.6851,0.00235208
3,end,False,5.869842,-217.5308,25.53692,80,0,0,23.11069,298.6824,0.001729402
3,end,False,5.874836,-217.5383,25.55083,80,0,0,23.31919,298.6911,0.002279682
3,end,False,5.86406,-217.5233,25.53549,80,0,0,23.52882,298.6747,0.004458677
3,end,False,5.893004,-217.5471,25.51231,80,0,0,23.737,298.697,0.004062724
3,end,False,5.888903,-217.5497,25.51578,80,0,0,23.94677,298.6998,0.007048063
3,end,False,6.780732,-217.0767,25.4488,80,0,0,24.15559,298.2418,0.2469892
3,end,False,34.57723,-211.077,25.85172,80,0,0,24.3623,294.2613,1.656438
3,end,False,68.31994,-208.7937,30.97924,80,0,0,24.56645,298.3775,1.850708
3,end,False,100.8029,-207.3067,35.24593,80,0,0,24.77206,306.5104,1.365623
3,end,False,114.305,-208.0295,38.08618,80,0,0,24.99255,312.2134,0.3132124
3,end,False,121.8951,-212.0337,35.62031,80,0,0,25.21734,318.4507,0.645902
3,end,False,133.8484,-209.6493,31.85341,80,0,0,25.46523,320.6661,0.3501188
3,end,False,141.9527,-210.3071,30.65011,80,0,0,25.72767,324.6047,0.2243244
3,end,False,145.1103,-211.5398,30.92219,80,0,0,25.92801,327.1217,0.2291553
3,end,False,146.5614,-211.3554,31.08154,80,0,0,26.14055,327.6191,0.08416606
3,end,False,143.791,-205.4152,29.48821,80,0,0,26.35245,320.9474,0.5262424
3,end,False,146.1236,-205.159,29.43539,80,0,0,26.56121,321.7673,0.1475607
3,end,False,146.229,-205.5036,27.89292,80,0,0,26.76731,321.9833,0.02919237
3,end,False,145.405,-206.7994,26.99901,80,0,0,26.97567,322.6847,0.1153103
3,end,False,145.6799,-207.1277,25.85846,80,0,0,27.18461,323.0071,0.1281261
3,end,False,147.1945,-207.4775,27.18084,80,0,0,27.39319,324.1116,0.3009378
3,end,False,149.5112,-206.5202,28.14426,80,0,0,27.60285,324.4064,0.251591
3,end,False,150.8342,-205.0087,26.99924,80,0,0,27.81031,323.5891,0.1355549
3,end,False,150.0358,-204.2942,27.86757,80,0,0,28.02036,322.6617,0.1504937
3,end,False,145.7499,-203.6955,29.93715,80,0,0,28.22824,320.3473,0.2690111
3,end,False,143.6477,-205.2069,30.7526,80,0,0,28.43686,320.8167,0.07410036
3,end,False,145.7875,-206.2109,31.26867,80,0,0,28.64492,322.7203,0.1796868
3,end,False,149.1761,-206.1384,31.64761,80,0,0,28.85505,324.238,0.1481766
3,end,False,150.2912,-205.1353,31.03385,80,0,0,29.06727,323.8096,0.09533177
3,end,False,150.9068,-204.297,30.13976,80,0,0,29.27325,323.274,0.07776143
3,end,False,151.4241,-203.9332,29.65526,80,0,0,29.48134,323.1512,0.03462651
3,end,False,151.494,-203.9276,29.3789,80,0,0,29.68854,323.1538,0.007252244
3,end,False,151.4674,-204.1799,28.81316,80,0,0,29.92993,323.3122,0.04396575
3,end,False,151.7673,-204.6897,28.52935,80,0,0,30.18538,323.8757,0.02637731
3,end,False,152.023,-205.0411,28.39441,80,0,0,30.40677,324.2925,0.01949572
3,end,False,152.5745,-205.1442,28.17558,80,0,0,30.63031,324.6229,0.02750791
3,end,False,153.0609,-205.1957,28.26994,80,0,0,30.84896,324.9052,0.03251083
3,end,False,153.8246,-205.5266,28.17339,80,0,0,31.08994,325.5475,0.06572828
3,end,False,154.7926,-205.8125,28.58089,80,0,0,31.3161,326.2919,0.0714784
3,end,False,155.9671,-205.7601,30.51636,80,0,0,31.56452,326.9798,0.06645653
3,end,False,156.5358,-205.4135,31.28801,80,0,0,31.77777,327.0218,0.04214881
