id,height_condition,social_framing,participant_y,participant_x,participant_z,drone_x,drone_z,drone_y,time,participant_drone_distance,velocity
0,Eye_Level,True,0,-217.5,25.5,80,0,0,4.931093,298.5909,0
0,Eye_Level,True,148.7429,-206.8499,22.17282,80,0,22.17431,1300.82,314.3152,0.06310554
0,Eye_Level,True,148.463,-205.901,20.61818,80,0,54.87975,1301.044,301.5333,0.0993881
0,Eye_Level,True,148.3902,-203.6828,19.88012,80,0,92.21832,1301.265,289.8731,0.156182
0,Eye_Level,True,148.2928,-199.8083,21.20116,80,0,125.4196,1301.488,281.541,0.2173421
0,Eye_Level,True,148.85,-195.5289,23.14645,80,0,146.6137,1301.712,276.5085,0.2159058
0,Eye_Level,True,148.7274,-189.6712,23.13639,80,0,150,1301.934,270.6649,0.3007251
0,Eye_Level,True,147.4168,-181.2082,20.95205,80,0,150,1302.157,262.0599,0.4234027
0,Eye_Level,True,147.7249,-171.5079,17.1769,80,0,150,1302.38,252.104,0.4943996
0,Eye_Level,True,148.5463,-161.2373,15.21284,80,0,150,1302.603,241.7208,0.4741811
0,Eye_Level,True,147.0975,-149.2684,14.93651,80,0,150,1302.827,229.7728,0.5452304
0,Eye_Level,True,148.213,-136.6258,16.36477,80,0,150,1303.05,217.2504,0.5567921
0,Eye_Level,True,148.5108,-125.6647,16.00978,80,0,150,1303.273,206.2923,0.5024202
0,Eye_Level,True,146.825,-114.255,13.46786,80,0,150,1303.495,194.7472,0.5452602
0,Eye_Level,True,147.2414,-103.6795,9.932184,80,0,150,1303.716,183.9685,0.5004671
0,Eye_Level,True,147.7793,-92.14896,8.317828,80,0,150,1303.939,172.3641,0.552604
0,Eye_Level,True,146.9045,-81.41912,8.51965,80,0,150,1304.162,161.6734,0.4674206
0,Eye_Level,True,147.8852,-70.74438,11.41661,80,0,150,1304.386,151.1909,0.4405574
0,Eye_Level,True,148.823,-63.08296,13.38356,80,0,150,1304.609,143.7123,0.2907831
0,Eye_Level,True,147.6884,-58.31683,14.96391,80,0,150,1304.834,139.1431,0.2942489
0,Eye_Level,True,147.2831,-52.58722,19.17291,80,0,150,1305.056,133.9939,0.3462815
0,Eye_Level,True,147.62,-46.10202,24.91352,80,0,150,1305.28,128.5615,0.4323476
0,Eye_Level,True,147.6969,-37.41722,29.17187,80,0,150,1305.503,121.0087,0.438993
0,Eye_Level,True,147.1771,-27.14362,31.36985,80,0,150,1305.727,111.6772,0.5269806
0,Eye_Level,True,147.4926,-17.33265,35.41242,80,0,150,1305.949,103.6049,0.4886828
0,Eye_Level,True,146.6837,-8.14352,42.74385,80,0,150,1306.173,98.01691,0.5286212
0,Eye_Level,True,147.6787,1.6716,51.09969,80,0,150,1306.395,93.55162,0.5402473
0,Eye_Level,True,148.005,12.88719,56.98277,80,0,150,1306.619,88.0633,0.5668723
0,Eye_Level,True,147.5504,24.66283,60.22934,80,0,150,1306.842,81.82772,0.6521785
0,Eye_Level,True,147.5121,37.26208,63.44689,80,0,150,1307.065,76.53905,0.5652808
0,Eye_Level,True,146.3283,50.47591,67.75576,80,0,150,1307.29,73.99998,0.630987
0,Eye_Level,True,147.3948,66.23599,73.13126,80,0,150,1307.512,74.46084,0.7726347
0,Eye_Level,True,147.158,82.38432,75.9668,80,0,150,1307.738,76.05732,0.7641693
0,Eye_Level,True,146.9377,99.97506,73.63237,80,0,150,1307.959,76.35513,0.9243254
0,Eye_Level,True,148.3143,114.0829,71.55679,80,0,150,1308.169,79.27711,0.5013728
0,Eye_Level,True,146.8691,129.4822,70.92842,80,0,150,1308.394,86.53978,0.6623634
0,Eye_Level,True,148.0755,145.6409,72.18295,80,0,150,1308.615,97.58488,0.5610041
0,Eye_Level,True,148.3506,160.5093,70.31576,80,0,150,1308.828,106.9054,0.7044473
0,Eye_Level,True,146.2079,175.0964,66.25394,80,0,150,1309.038,115.9625,0.7130804
0,Eye_Level,True,148.2601,190.0479,61.5969,80,0,150,1309.247,126.1259,0.7794158
0,Eye_Level,True,148.1332,205.905,58.27578,80,0,150,1309.458,138.7502,0.7764491
0,Eye_Level,True,147.9743,222.31,56.10736,80,0,150,1309.668,152.9846,0.8825358
0,Eye_Level,True,149.5166,237.6818,52.21866,80,0,150,1309.878,166.1041,0.7745507
0,Eye_Level,True,148.0539,251.9449,47.04937,80,0,150,1310.089,178.2764,0.7290958
0,Eye_Level,True,147.8726,265.5106,39.20516,80,0,150,1310.299,189.6201,0.78947
0,Eye_Level,True,149.3819,279.2437,31.9692,80,0,150,1310.508,201.7932,0.7359999
0,Eye_Level,True,148.0461,292.6579,26.92331,80,0,150,1310.717,214.3644,0.6718748
0,Eye_Level,True,149.0247,306.549,24.1804,80,0,150,1310.927,227.8379,0.6748365
0,Eye_Level,True,149.7202,317.7663,20.62091,80,0,150,1311.123,238.659,0.3664458
0,Eye_Level,True,148.7435,328.3806,16.09944,80,0,150,1311.332,248.905,0.5369065
0,Eye_Level,True,148.5459,337.8018,9.391106,80,0,150,1311.555,257.9769,0.4762071
0,Eye_Level,True,149.7108,344.7657,4.645097,80,0,150,1311.765,264.8066,0.3369156
0,Eye_Level,True,150.0053,349.5889,2.801216,80,0,150,1311.97,269.6035,0.2091909
0,Eye_Level,True,150.4039,353.5778,3.451097,80,0,150,1312.18,273.5999,0.2032025
0,Eye_Level,True,150.2858,356.8649,5.058658,80,0,150,1312.388,276.9112,0.1611211
0,Eye_Level,True,150.0279,358.5993,5.824459,80,0,150,1312.597,278.6602,0.04500321
0,Eye_Level,True,149.9496,358.7546,5.521047,80,0,150,1312.805,278.8093,0.03536933
0,Eye_Level,True,149.9811,357.2747,4.695642,80,0,150,1313.015,277.3145,0.1043317
0,Eye_Level,True,149.667,355.0504,4.509628,80,0,150,1313.224,275.0875,0.1065178
0,Eye_Level,True,149.8122,353.2017,5.074728,80,0,150,1313.433,273.2488,0.0971244
0,Eye_Level,True,150.1065,352.0723,5.909622,80,0,150,1313.643,272.1365,0.03864028
0,Eye_Level,True,149.9578,351.6499,6.472003,80,0,150,1313.896,271.727,0.01817074
0,Eye_Level,True,149.8644,351.3714,6.744468,80,0,150,1314.089,271.4552,0.03951212
0,Eye_Level,True,149.901,351.2763,7.841527,80,0,150,1314.314,271.3896,0.02681843
0,Eye_Level,True,149.737,351.3853,5.734813,80,0,150,1314.536,271.446,0.1349014
0,Eye_Level,True,149.7332,348.896,2.728784,80,0,150,1314.773,268.91,0.3133657
0,Eye_Level,True,149.7694,345.4123,-1.657021,80,0,150,1314.979,265.4176,0.4930899
0,Eye_Level,True,149.3406,341.0215,-6.353152,80,0,150,1315.182,261.0996,0.3273135
0,Eye_Level,True,148.9312,337.2499,-9.807884,80,0,150,1315.387,257.439,0.1812043
0,Eye_Level,True,149.0273,335.181,-10.51928,80,0,150,1315.594,255.3996,0.08756369
0,Eye_Level,True,148.7097,334.4796,-10.21982,80,0,150,1315.845,254.688,0.1295954
0,Eye_Level,True,148.886,334.3657,-8.969366,80,0,150,1316.066,254.5262,0.06631275
0,Eye_Level,True,148.9415,330.743,-5.542481,80,0,150,1316.344,250.8065,0.2354742
0,Eye_Level,True,148.2941,324.7912,-0.5943418,80,0,150,1316.552,244.7979,0.4457546
0,Eye_Level,True,148.2564,315.5014,3.749645,80,0,150,1316.789,235.5378,0.4432598
0,Eye_Level,True,147.4836,302.3596,5.915773,80,0,150,1317.04,222.4526,0.5850905
0,Eye_Level,True,147.2366,287.6901,5.92097,80,0,150,1317.29,207.7928,0.6173514
0,Eye_Level,True,149.0382,274.9027,9.391678,80,0,150,1317.513,195.1313,0.62723
0,Eye_Level,True,146.4314,259.6993,17.79031,80,0,150,1317.764,180.613,0.7471515
0,Eye_Level,True,148.8828,246.9094,25.3776,80,0,150,1317.972,168.8313,0.7184421
0,Eye_Level,True,148.5765,233.4787,30.49492,80,0,150,1318.181,156.4854,0.7177591
0,Eye_Level,True,147.4814,219.5441,33.81141,80,0,150,1318.39,143.604,0.7237079
0,Eye_Level,True,149.7378,206.5244,37.51892,80,0,150,1318.599,131.9703,0.6261598
0,Eye_Level,True,148.8337,194.3916,41.99384,80,0,150,1318.807,121.8617,0.6510479
0,Eye_Level,True,148.9657,181.6163,49.6199,80,0,150,1319.017,113.0888,0.8034552
0,Eye_Level,True,149.7065,169.0635,56.36424,80,0,150,1319.226,105.4007,0.6732579
0,Eye_Level,True,148.5134,155.8172,60.55168,80,0,150,1319.435,97.04102,0.6766121
0,Eye_Level,True,147.9711,141.666,62.53215,80,0,150,1319.643,87.84694,0.7234625
0,Eye_Level,True,149.8974,128.2462,65.46718,80,0,150,1319.852,81.32437,0.6509862
0,Eye_Level,True,147.8333,113.0028,68.85031,80,0,150,1320.061,76.38221,0.7728488
0,Eye_Level,True,148.7093,96.29533,73.66956,80,0,150,1320.27,75.4613,0.8050179
0,Eye_Level,True,149.3855,79.99177,76.64045,80,0,150,1320.478,76.64291,0.7821118
0,Eye_Level,True,145.8766,62.07642,77.29861,80,0,150,1320.687,79.45647,0.8727333
0,Eye_Level,True,149.1253,44.06231,76.39336,80,0,150,1320.896,84.42883,0.7537746
0,Eye_Level,True,149.047,25.77796,75.58091,80,0,150,1321.132,93.02371,0.8291763
0,Eye_Level,True,148.5148,7.77185,75.86249,80,0,150,1321.355,104.7579,0.9255781
0,Eye_Level,True,150.4171,-9.246206,75.58659,80,0,150,1321.579,116.9547,0.7569163
0,Eye_Level,True,148.3342,-26.03054,73.10033,80,0,150,1321.802,128.7979,0.7751313
0,Eye_Level,True,149.6879,-42.29042,68.07117,80,0,150,1322.026,139.9597,0.7032087
0,Eye_Level,True,150.9948,-58.48722,65.59917,80,0,150,1322.249,153.2415,0.7653105
0,Eye_Level,True,148.3118,-75.65363,64.73759,80,0,150,1322.475,168.5878,0.7733299
0,Eye_Level,True,150.8867,-91.37299,63.75309,80,0,150,1322.698,182.8495,0.6578937
0,Eye_Level,True,149.8928,-105.964,61.17532,80,0,150,1322.923,195.7678,0.6931743
0,Eye_Level,True,150.5236,-120.5345,56.35093,80,0,150,1323.148,208.3022,0.7306259
0,Eye_Level,True,151.7374,-133.7756,53.82891,80,0,150,1323.362,220.4554,0.57566
0,Eye_Level,True,150.4421,-147.0639,53.48441,80,0,150,1323.575,233.2783,0.6728712
0,Eye_Level,True,151.448,-160.1152,55.02628,80,0,150,1323.784,246.3439,0.5560016
0,Eye_Level,True,151.8169,-171.761,54.44403,80,0,150,1323.996,257.587,0.537558
0,Eye_Level,True,150.5795,-182.681,51.13385,80,0,150,1324.207,267.6122,0.5179508
0,Eye_Level,True,151.2412,-191.7456,46.4029,80,0,150,1324.416,275.6817,0.4612047
0,Eye_Level,True,152.1219,-198.7054,43.65628,80,0,150,1324.612,282.1118,0.2458856
0,Eye_Level,True,151.4596,-207.272,41.78571,80,0,150,1324.846,290.2987,0.3925652
0,Eye_Level,True,152.2249,-214.9072,41.46698,80,0,150,1325.053,297.8166,0.3435836
0,Eye_Level,True,152.2728,-218.7899,40.02501,80,0,150,1325.261,301.4674,0.1193415
0,Eye_Level,True,151.9085,-217.516,38.00638,80,0,150,1325.469,299.9398,0.2064009
0,Eye_Level,True,152.0202,-214.1132,35.92146,80,0,150,1325.674,296.3056,0.160307
0,Eye_Level,True,152.3024,-212.0937,34.29303,80,0,150,1325.901,294.1089,0.08611321
0,Eye_Level,True,152.3957,-212.0117,31.20392,80,0,150,1326.122,293.684,0.1631666
0,Eye_Level,True,152.3563,-213.4247,27.29608,80,0,150,1326.342,294.701,0.2156041
0,Eye_Level,True,152.3436,-214.9642,24.58315,80,0,150,1326.563,295.9961,0.09417815
0,Eye_Level,True,152.128,-215.3874,24.41236,80,0,150,1326.786,296.4021,0.07429673
0,Eye_Level,True,151.7664,-214.1366,25.84373,80,0,150,1327.008,295.2751,0.1305947
0,Eye_Level,True,151.5931,-214.2805,25.58443,80,0,150,1327.23,295.3948,0.04577285
0,Eye_Level,True,151.2282,-212.8737,25.59527,80,0,150,1327.453,293.9925,0.09685557
0,Eye_Level,True,150.9946,-211.292,23.93897,80,0,150,1327.676,292.2757,0.0749374
0,Eye_Level,True,151.3032,-210.9821,21.14984,80,0,150,1327.899,291.7526,0.1570937
0,Eye_Level,True,151.4177,-211.1053,17.48908,80,0,150,1328.135,291.6336,0.1669112
0,Eye_Level,True,151.1155,-211.3133,17.31488,80,0,150,1328.344,291.8295,0.09768672
0,Eye_Level,True,152.0316,-211.0972,18.72614,80,0,150,1328.553,291.706,0.05823136
0,Eye_Level,True,151.6755,-211.5019,17.66931,80,0,150,1328.762,292.0417,0.1153619
0,Eye_Level,True,151.3527,-211.2858,12.79741,80,0,150,1328.971,291.5699,0.2650713
0,Eye_Level,True,151.4824,-211.8529,7.433668,80,0,150,1329.179,291.9513,0.2660372
0,Eye_Level,True,151.3863,-211.931,4.683852,80,0,150,1329.389,291.9719,0.08771586
0,Eye_Level,True,151.5102,-211.8117,4.333556,80,0,150,1329.597,291.8478,0.02975384
0,Eye_Level,True,151.3709,-211.4486,4.700941,80,0,150,1329.806,291.4897,0.04122567
0,Eye_Level,True,151.3734,-211.133,4.505408,80,0,150,1330.015,291.1711,0.0313546
0,Eye_Level,True,151.4511,-210.515,5.41513,80,0,150,1330.224,290.5691,0.1117235
0,Eye_Level,True,151.6259,-209.8591,8.062535,80,0,150,1330.433,289.9758,0.1597913
0,Eye_Level,True,151.6622,-209.6699,11.40081,80,0,150,1330.642,289.8989,0.1451451
0,Eye_Level,True,151.6085,-210.3482,14.01829,80,0,150,1330.851,290.6908,0.130674
0,Eye_Level,True,151.71,-210.3379,16.05046,80,0,150,1331.059,290.7862,0.09450158
0,Eye_Level,True,151.5351,-210.0186,17.06624,80,0,150,1331.268,290.5243,0.04512548
0,Eye_Level,True,151.5651,-209.9586,16.39199,80,0,150,1331.477,290.4258,0.07716551
0,Eye_Level,True,151.8927,-210.1309,14.26548,80,0,150,1331.686,290.4875,0.1472227
0,Eye_Level,True,151.6253,-210.1856,11.99184,80,0,150,1331.895,290.4378,0.1027507
0,Eye_Level,True,151.8091,-210.2256,10.50305,80,0,150,1332.104,290.4212,0.06035158
0,Eye_Level,True,151.6939,-209.5629,9.916457,80,0,150,1332.314,289.7376,0.04247312
0,Eye_Level,True,151.6661,-208.9027,10.20029,80,0,150,1332.522,289.0875,0.03619869
0,Eye_Level,True,151.754,-208.4784,11.02062,80,0,150,1332.731,288.6941,0.05514488
0,Eye_Level,True,151.7498,-208.2106,11.94164,80,0,150,1332.939,288.4632,0.03932047
0,Eye_Level,True,151.7752,-207.9314,12.56749,80,0,150,1333.148,288.211,0.03397376
0,Eye_Level,True,151.8162,-207.851,13.21878,80,0,150,1333.356,288.1601,0.02794912
0,Eye_Level,True,151.8533,-207.6762,14.33293,80,0,150,1333.565,288.039,0.06266133
0,Eye_Level,True,151.8356,-207.7718,15.31899,80,0,150,1333.774,288.1851,0.03361644
0,Eye_Level,True,151.8753,-207.7814,15.2287,80,0,150,1333.983,288.1901,0.01395624
0,Eye_Level,True,151.8902,-207.5996,14.61113,80,0,150,1334.192,287.9767,0.02648391
0,Eye_Level,True,151.9565,-207.4571,14.32757,80,0,150,1334.401,287.8206,0.01554564
0,Eye_Level,True,151.918,-207.4623,14.43331,80,0,150,1334.609,287.8307,0.006395163
0,Eye_Level,True,151.9427,-207.6543,14.57663,80,0,150,1334.818,288.0299,0.0123525
0,Eye_Level,True,151.9743,-207.7947,14.6477,80,0,150,1335.027,288.174,0.004383699
0,Eye_Level,True,152.0399,-207.9618,14.66676,80,0,150,1335.236,288.3423,0.01330234
0,Eye_Level,True,152.0444,-208.0771,14.59493,80,0,150,1335.445,288.4538,0.00781123
0,Eye_Level,True,152.0419,-208.0026,14.59676,80,0,150,1335.653,288.3795,0.01051098
0,Eye_Level,True,152.0114,-207.7377,14.70698,80,0,150,1335.862,288.1203,0.01977744
0,Eye_Level,True,152.0002,-207.3619,14.89029,80,0,150,1336.071,287.7543,0.02191289
0,Eye_Level,True,151.9591,-206.9671,15.04379,80,0,150,1336.28,287.3678,0.02065797
